loss,params,iteration,estimators,train_time
0.19118404514360599,"{'feature_fraction': 0.8777003101904003, 'lambda_l1': 0.8445565958121545, 'num_leaves': 40, 'max_bin': 253, 'min_data_in_leaf': 490, 'subsample': 0.858316621184715, 'subsample_for_bin': 40000, 'verbosity': 0, 'learning_rate': 0.07339974230839073, 'bagging_freq': 3, 'lambda_l2': 0.5141579020445084, 'boosting_type': 'gbdt'}",66,406,34.77115739100009
0.19079506544226754,"{'feature_fraction': 0.9063736772147343, 'lambda_l1': 0.5515525992981831, 'num_leaves': 72, 'max_bin': 253, 'min_data_in_leaf': 480, 'subsample': 0.9508974612049609, 'subsample_for_bin': 20000, 'verbosity': 0, 'learning_rate': 0.08771017722649349, 'bagging_freq': 3, 'lambda_l2': 0.4517298995379336, 'boosting_type': 'gbdt'}",67,247,34.01082620599982
0.19152405460710875,"{'feature_fraction': 0.8383383362619425, 'lambda_l1': 0.8926909463178445, 'num_leaves': 24, 'max_bin': 253, 'min_data_in_leaf': 440, 'subsample': 0.880814117003476, 'subsample_for_bin': 60000, 'verbosity': 0, 'learning_rate': 0.06633877895275304, 'bagging_freq': 3, 'lambda_l2': 0.5483196532042237, 'boosting_type': 'gbdt'}",68,836,49.066686441
0.1904786675650776,"{'feature_fraction': 0.9159426806923897, 'lambda_l1': 0.6388660631142564, 'num_leaves': 60, 'max_bin': 253, 'min_data_in_leaf': 410, 'subsample': 0.8282381369551011, 'subsample_for_bin': 80000, 'verbosity': 0, 'learning_rate': 0.05766375476826049, 'bagging_freq': 3, 'lambda_l2': 0.7763576290810551, 'boosting_type': 'gbdt'}",69,374,40.7062054830003
0.19023323220096955,"{'feature_fraction': 0.8047052541736646, 'lambda_l1': 0.23799651938665886, 'num_leaves': 48, 'max_bin': 253, 'min_data_in_leaf': 460, 'subsample': 0.9652081473940121, 'subsample_for_bin': 60000, 'verbosity': 0, 'learning_rate': 0.05306371899182867, 'bagging_freq': 2, 'lambda_l2': 0.4848915804202507, 'boosting_type': 'gbdt'}",70,490,44.516155813000296
0.1901734563648101,"{'feature_fraction': 0.8115706587664411, 'lambda_l1': 0.23570550198079487, 'num_leaves': 36, 'max_bin': 253, 'min_data_in_leaf': 460, 'subsample': 0.981275651153076, 'subsample_for_bin': 60000, 'verbosity': 0, 'learning_rate': 0.05432839554304281, 'bagging_freq': 1, 'lambda_l2': 0.49011307922521496, 'boosting_type': 'gbdt'}",71,768,110.23661191100018
0.1908519771833982,"{'feature_fraction': 0.8017482239447213, 'lambda_l1': 0.19925645214539445, 'num_leaves': 32, 'max_bin': 253, 'min_data_in_leaf': 390, 'subsample': 0.9883923859509209, 'subsample_for_bin': 80000, 'verbosity': 0, 'learning_rate': 0.05274178021579024, 'bagging_freq': 1, 'lambda_l2': 0.3532301991313127, 'boosting_type': 'gbdt'}",72,965,64.348923087
0.18988917718958975,"{'feature_fraction': 0.81717533424986, 'lambda_l1': 0.2455018593651256, 'num_leaves': 44, 'max_bin': 253, 'min_data_in_leaf': 370, 'subsample': 0.9347411223143532, 'subsample_for_bin': 100000, 'verbosity': 0, 'learning_rate': 0.055362862128431736, 'bagging_freq': 1, 'lambda_l2': 0.4808404256684678, 'boosting_type': 'gbdt'}",73,505,43.90568970300001
0.19115488662525149,"{'feature_fraction': 0.8220045055848141, 'lambda_l1': 0.06425887396035035, 'num_leaves': 24, 'max_bin': 253, 'min_data_in_leaf': 290, 'subsample': 0.9422403327777527, 'subsample_for_bin': 120000, 'verbosity': 0, 'learning_rate': 0.055621637222127006, 'bagging_freq': 1, 'lambda_l2': 0.28882301913215497, 'boosting_type': 'gbdt'}",74,966,53.876664578000145
0.19093222862381865,"{'feature_fraction': 0.7570473922060243, 'lambda_l1': 0.3080234379784751, 'num_leaves': 36, 'max_bin': 253, 'min_data_in_leaf': 370, 'subsample': 0.9089029379838058, 'subsample_for_bin': 100000, 'verbosity': 0, 'learning_rate': 0.06144504048179795, 'bagging_freq': 1, 'lambda_l2': 0.4450070896040753, 'boosting_type': 'gbdt'}",75,549,40.54872980900018
0.19034656759688795,"{'feature_fraction': 0.7785206230482677, 'lambda_l1': 0.1854122337183678, 'num_leaves': 36, 'max_bin': 253, 'min_data_in_leaf': 320, 'subsample': 0.9306476808243553, 'subsample_for_bin': 160000, 'verbosity': 0, 'learning_rate': 0.05044505848721685, 'bagging_freq': 1, 'lambda_l2': 0.3954470916215027, 'boosting_type': 'gbdt'}",76,752,53.22055760400008
0.19086143535767874,"{'feature_fraction': 0.8649525547330925, 'lambda_l1': 0.12324565470348017, 'num_leaves': 52, 'max_bin': 253, 'min_data_in_leaf': 420, 'subsample': 0.9794229725673372, 'subsample_for_bin': 140000, 'verbosity': 0, 'learning_rate': 0.06906835249050214, 'bagging_freq': 2, 'lambda_l2': 0.6537424055668901, 'boosting_type': 'gbdt'}",77,413,40.65247959399994
0.19046826597558353,"{'feature_fraction': 0.7019259037097936, 'lambda_l1': 0.41666467373626215, 'num_leaves': 64, 'max_bin': 253, 'min_data_in_leaf': 350, 'subsample': 0.7951285487923779, 'subsample_for_bin': 100000, 'verbosity': 0, 'learning_rate': 0.06000769459713412, 'bagging_freq': 1, 'lambda_l2': 0.5268278113936518, 'boosting_type': 'gbdt'}",78,295,32.071613413999785
0.19165357983794495,"{'feature_fraction': 0.7816946829494866, 'lambda_l1': 0.2227475042773604, 'num_leaves': 44, 'max_bin': 253, 'min_data_in_leaf': 440, 'subsample': 0.9588008250363393, 'subsample_for_bin': 120000, 'verbosity': 0, 'learning_rate': 0.10709312094444333, 'bagging_freq': 1, 'lambda_l2': 0.4170053046010131, 'boosting_type': 'gbdt'}",79,238,24.874910098000328
0.22957606792243623,"{'feature_fraction': 0.6658904121255171, 'lambda_l1': 0.08795946993289391, 'num_leaves': 24, 'max_bin': 253, 'min_data_in_leaf': 370, 'subsample': 1.0, 'subsample_for_bin': 80000, 'verbosity': 0, 'learning_rate': 0.06411336577170373, 'bagging_freq': 2, 'lambda_l2': 0.5036926871902477, 'boosting_type': 'goss'}",80,15,5.26076791999958
0.19307631221893207,"{'feature_fraction': 0.6058906618193991, 'lambda_l1': 0.3091468367364537, 'num_leaves': 16, 'max_bin': 253, 'min_data_in_leaf': 410, 'subsample': 0.7613990347443573, 'subsample_for_bin': 140000, 'verbosity': 0, 'learning_rate': 0.07465044161591868, 'bagging_freq': 1, 'lambda_l2': 0.726208874679179, 'boosting_type': 'gbdt'}",81,864,37.81213211500017
0.19301845597067224,"{'feature_fraction': 0.8509423481861331, 'lambda_l1': 0.2591780934896507, 'num_leaves': 88, 'max_bin': 253, 'min_data_in_leaf': 470, 'subsample': 0.8874113024762552, 'subsample_for_bin': 40000, 'verbosity': 0, 'learning_rate': 0.1230738880697209, 'bagging_freq': 1, 'lambda_l2': 0.16656870516136235, 'boosting_type': 'gbdt'}",82,106,22.363230650999867
0.18940377695931276,"{'feature_fraction': 0.7143149078933972, 'lambda_l1': 0.5186426360794297, 'num_leaves': 72, 'max_bin': 253, 'min_data_in_leaf': 310, 'subsample': 0.9795644899259159, 'subsample_for_bin': 100000, 'verbosity': 0, 'learning_rate': 0.05614073455262968, 'bagging_freq': 1, 'lambda_l2': 0.37169351968517883, 'boosting_type': 'gbdt'}",83,502,51.29526701600025
0.19127808638811183,"{'feature_fraction': 0.6295809413846707, 'lambda_l1': 0.5079929104681913, 'num_leaves': 100, 'max_bin': 253, 'min_data_in_leaf': 260, 'subsample': 0.9322918441143806, 'subsample_for_bin': 180000, 'verbosity': 0, 'learning_rate': 0.0806849047862522, 'bagging_freq': 1, 'lambda_l2': 0.25114093388761416, 'boosting_type': 'gbdt'}",84,216,30.422532332999708
0.2166734863357137,"{'feature_fraction': 0.7184661608937315, 'lambda_l1': 0.5807347275377908, 'num_leaves': 72, 'max_bin': 254, 'min_data_in_leaf': 240, 'subsample': 1.0, 'subsample_for_bin': 200000, 'verbosity': 0, 'learning_rate': 0.08479991435008948, 'bagging_freq': 2, 'lambda_l2': 0.30477666613005927, 'boosting_type': 'goss'}",85,11,7.727005962000021
0.19354333223128461,"{'feature_fraction': 0.7472512098367546, 'lambda_l1': 0.5367552949308135, 'num_leaves': 80, 'max_bin': 253, 'min_data_in_leaf': 280, 'subsample': 0.5044141942824457, 'subsample_for_bin': 160000, 'verbosity': 0, 'learning_rate': 0.0715660371302918, 'bagging_freq': 3, 'lambda_l2': 0.36859580734772235, 'boosting_type': 'gbdt'}",86,205,24.202608384000087
0.2002799982103064,"{'feature_fraction': 0.6945226733862608, 'lambda_l1': 0.4526885639357814, 'num_leaves': 76, 'max_bin': 253, 'min_data_in_leaf': 310, 'subsample': 0.8193157983116311, 'subsample_for_bin': 100000, 'verbosity': 0, 'learning_rate': 0.24704723054030267, 'bagging_freq': 2, 'lambda_l2': 0.22254052963751966, 'boosting_type': 'gbdt'}",87,49,12.41387449900003
0.1923209576562407,"{'feature_fraction': 0.5310784099040918, 'lambda_l1': 0.38802130815833247, 'num_leaves': 68, 'max_bin': 254, 'min_data_in_leaf': 330, 'subsample': 0.904999608864803, 'subsample_for_bin': 140000, 'verbosity': 0, 'learning_rate': 0.09632314605419523, 'bagging_freq': 1, 'lambda_l2': 0.6139209242331857, 'boosting_type': 'gbdt'}",88,186,21.394100994999917
0.21067261215669475,"{'feature_fraction': 0.6691996239219868, 'lambda_l1': 0.750648926413112, 'num_leaves': 116, 'max_bin': 253, 'min_data_in_leaf': 300, 'subsample': 1.0, 'subsample_for_bin': 120000, 'verbosity': 0, 'learning_rate': 0.06625871149078195, 'bagging_freq': 2, 'lambda_l2': 0.04635774524393138, 'boosting_type': 'goss'}",89,15,7.947359228000096
0.19016141908551332,"{'feature_fraction': 0.7698645171478375, 'lambda_l1': 0.4618363054172097, 'num_leaves': 188, 'max_bin': 253, 'min_data_in_leaf': 140, 'subsample': 0.8659907204661879, 'subsample_for_bin': 100000, 'verbosity': 0, 'learning_rate': 0.05621773339301124, 'bagging_freq': 1, 'lambda_l2': 0.10953371399452144, 'boosting_type': 'gbdt'}",90,189,41.027811187000225
0.19809308858731745,"{'feature_fraction': 0.8278467117136175, 'lambda_l1': 0.6433051751625718, 'num_leaves': 60, 'max_bin': 253, 'min_data_in_leaf': 210, 'subsample': 0.6416305142766776, 'subsample_for_bin': 160000, 'verbosity': 0, 'learning_rate': 0.18125634592915668, 'bagging_freq': 5, 'lambda_l2': 0.3272418196802291, 'boosting_type': 'gbdt'}",91,71,12.470539525000277
0.19151733058988185,"{'feature_fraction': 0.597950099500329, 'lambda_l1': 0.3243164416242647, 'num_leaves': 52, 'max_bin': 253, 'min_data_in_leaf': 180, 'subsample': 0.9969603049753707, 'subsample_for_bin': 80000, 'verbosity': 0, 'learning_rate': 0.08630708860134131, 'bagging_freq': 3, 'lambda_l2': 0.5654166231490453, 'boosting_type': 'gbdt'}",92,300,23.692734873000063
0.19106087377055525,"{'feature_fraction': 0.40054109381461633, 'lambda_l1': 0.814308601387186, 'num_leaves': 88, 'max_bin': 254, 'min_data_in_leaf': 250, 'subsample': 0.8441254932236691, 'subsample_for_bin': 120000, 'verbosity': 0, 'learning_rate': 0.05197265179156808, 'bagging_freq': 1, 'lambda_l2': 0.347114316043627, 'boosting_type': 'gbdt'}",93,396,35.93609583499983
0.21758252258151656,"{'feature_fraction': 0.793434832927425, 'lambda_l1': 0.489351902834393, 'num_leaves': 124, 'max_bin': 253, 'min_data_in_leaf': 380, 'subsample': 1.0, 'subsample_for_bin': 100000, 'verbosity': 0, 'learning_rate': 0.15192040012836425, 'bagging_freq': 5, 'lambda_l2': 0.5856904082263811, 'boosting_type': 'goss'}",94,6,4.532561022999744
0.19172235851951458,"{'feature_fraction': 0.6526041614558241, 'lambda_l1': 0.36224441152913633, 'num_leaves': 44, 'max_bin': 253, 'min_data_in_leaf': 350, 'subsample': 0.6859335432517004, 'subsample_for_bin': 220000, 'verbosity': 0, 'learning_rate': 0.06412037065170174, 'bagging_freq': 2, 'lambda_l2': 0.8348999668669187, 'boosting_type': 'gbdt'}",95,459,33.545843612000226
0.18997098460996276,"{'feature_fraction': 0.7322610828685673, 'lambda_l1': 0.26806972714840743, 'num_leaves': 104, 'max_bin': 253, 'min_data_in_leaf': 220, 'subsample': 0.9711525776961564, 'subsample_for_bin': 140000, 'verbosity': 0, 'learning_rate': 0.05933303356688779, 'bagging_freq': 1, 'lambda_l2': 0.2731513806131606, 'boosting_type': 'gbdt'}",96,258,37.51446278000003
0.19206376563518546,"{'feature_fraction': 0.7346178952930346, 'lambda_l1': 0.5746942750607409, 'num_leaves': 168, 'max_bin': 254, 'min_data_in_leaf': 120, 'subsample': 0.9702447641871367, 'subsample_for_bin': 140000, 'verbosity': 0, 'learning_rate': 0.09273222809914014, 'bagging_freq': 1, 'lambda_l2': 0.2087799077166022, 'boosting_type': 'gbdt'}",97,100,25.879847149999932
0.19848920614195453,"{'feature_fraction': 0.7063734526241487, 'lambda_l1': 0.03776799884288695, 'num_leaves': 144, 'max_bin': 253, 'min_data_in_leaf': 210, 'subsample': 0.5496072439751009, 'subsample_for_bin': 180000, 'verbosity': 0, 'learning_rate': 0.13221186301417145, 'bagging_freq': 1, 'lambda_l2': 0.27133657949755796, 'boosting_type': 'gbdt'}",98,52,15.94916116100012
0.20812941479010894,"{'feature_fraction': 0.6816467226818803, 'lambda_l1': 0.4229024701859306, 'num_leaves': 152, 'max_bin': 253, 'min_data_in_leaf': 140, 'subsample': 1.0, 'subsample_for_bin': 240000, 'verbosity': 0, 'learning_rate': 0.05008748742481562, 'bagging_freq': 4, 'lambda_l2': 0.14224211841639317, 'boosting_type': 'goss'}",99,19,9.945938326000032
0.19087506028248524,"{'feature_fraction': 0.8791309635306112, 'lambda_l1': 0.1421420427377467, 'num_leaves': 104, 'max_bin': 253, 'min_data_in_leaf': 70, 'subsample': 0.9213902916603305, 'subsample_for_bin': 160000, 'verbosity': 0, 'learning_rate': 0.0594778914678764, 'bagging_freq': 1, 'lambda_l2': 0.3050601531311282, 'boosting_type': 'gbdt'}",100,218,32.964927950999936
0.19103827875781143,"{'feature_fraction': 0.7269033442070778, 'lambda_l1': 0.6665149157888615, 'num_leaves': 112, 'max_bin': 253, 'min_data_in_leaf': 270, 'subsample': 0.87931824480266, 'subsample_for_bin': 200000, 'verbosity': 0, 'learning_rate': 0.07711837051458482, 'bagging_freq': 3, 'lambda_l2': 0.07902367257748688, 'boosting_type': 'gbdt'}",101,160,26.85491325599969
0.19315212938946635,"{'feature_fraction': 0.9431943497392841, 'lambda_l1': 0.27565298740678107, 'num_leaves': 136, 'max_bin': 253, 'min_data_in_leaf': 190, 'subsample': 0.8992917099273083, 'subsample_for_bin': 140000, 'verbosity': 0, 'learning_rate': 0.10670514255867378, 'bagging_freq': 6, 'lambda_l2': 0.18781748936782, 'boosting_type': 'gbdt'}",102,91,24.125731592999728
0.19040764718046033,"{'feature_fraction': 0.7589606860821047, 'lambda_l1': 0.34397858385390884, 'num_leaves': 100, 'max_bin': 253, 'min_data_in_leaf': 230, 'subsample': 0.9997645431451698, 'subsample_for_bin': 280000, 'verbosity': 0, 'learning_rate': 0.06230925468925026, 'bagging_freq': 1, 'lambda_l2': 0.022355650811579586, 'boosting_type': 'gbdt'}",103,238,34.88377795400038
0.21151800991435044,"{'feature_fraction': 0.7927280699667532, 'lambda_l1': 0.5248194375143044, 'num_leaves': 124, 'max_bin': 254, 'min_data_in_leaf': 170, 'subsample': 1.0, 'subsample_for_bin': 220000, 'verbosity': 0, 'learning_rate': 0.07485607150606162, 'bagging_freq': 1, 'lambda_l2': 0.24268366093500793, 'boosting_type': 'goss'}",104,13,8.727936907000185
0.19016136885738855,"{'feature_fraction': 0.7458499883797335, 'lambda_l1': 0.0015044910014939128, 'num_leaves': 96, 'max_bin': 253, 'min_data_in_leaf': 300, 'subsample': 0.8019353495292558, 'subsample_for_bin': 180000, 'verbosity': 0, 'learning_rate': 0.05669031981685476, 'bagging_freq': 2, 'lambda_l2': 0.425944460163078, 'boosting_type': 'gbdt'}",105,266,35.67899752700032
0.1913549790956659,"{'feature_fraction': 0.9782225496625208, 'lambda_l1': 0.6061901739011898, 'num_leaves': 80, 'max_bin': 253, 'min_data_in_leaf': 260, 'subsample': 0.7453975159277182, 'subsample_for_bin': 120000, 'verbosity': 0, 'learning_rate': 0.07034773474181082, 'bagging_freq': 2, 'lambda_l2': 0.3813179116762985, 'boosting_type': 'gbdt'}",106,227,31.978648868000164
0.1906739064699554,"{'feature_fraction': 0.688500441850055, 'lambda_l1': 0.16851064575336236, 'num_leaves': 116, 'max_bin': 253, 'min_data_in_leaf': 200, 'subsample': 0.9534931827395529, 'subsample_for_bin': 200000, 'verbosity': 0, 'learning_rate': 0.06792960298277437, 'bagging_freq': 1, 'lambda_l2': 0.47411322684578333, 'boosting_type': 'gbdt'}",107,213,32.62343578100081
0.19501544759426326,"{'feature_fraction': 0.8465539450346241, 'lambda_l1': 0.7125208138585335, 'num_leaves': 88, 'max_bin': 253, 'min_data_in_leaf': 90, 'subsample': 0.7179458250673001, 'subsample_for_bin': 160000, 'verbosity': 0, 'learning_rate': 0.11457695338648871, 'bagging_freq': 2, 'lambda_l2': 0.1428852269724883, 'boosting_type': 'gbdt'}",108,90,16.87556886999937
0.19928010802209017,"{'feature_fraction': 0.5798848311274596, 'lambda_l1': 0.37865020613630285, 'num_leaves': 128, 'max_bin': 254, 'min_data_in_leaf': 320, 'subsample': 0.9330478807332755, 'subsample_for_bin': 120000, 'verbosity': 0, 'learning_rate': 0.22635049199400056, 'bagging_freq': 1, 'lambda_l2': 0.2856742018326639, 'boosting_type': 'gbdt'}",109,48,15.669033971999852
0.21217233333382257,"{'feature_fraction': 0.6352636122095228, 'lambda_l1': 0.4372161451227479, 'num_leaves': 160, 'max_bin': 253, 'min_data_in_leaf': 30, 'subsample': 1.0, 'subsample_for_bin': 80000, 'verbosity': 0, 'learning_rate': 0.10280870980139714, 'bagging_freq': 2, 'lambda_l2': 0.16877696705179496, 'boosting_type': 'goss'}",110,9,7.861830911000652
0.1910350597901621,"{'feature_fraction': 0.7166480781997672, 'lambda_l1': 0.217730877434352, 'num_leaves': 108, 'max_bin': 253, 'min_data_in_leaf': 230, 'subsample': 0.8451674689546307, 'subsample_for_bin': 140000, 'verbosity': 0, 'learning_rate': 0.07948944691871979, 'bagging_freq': 2, 'lambda_l2': 0.09827950337751457, 'boosting_type': 'gbdt'}",111,156,25.475459064999995
0.19184815376612752,"{'feature_fraction': 0.89385450861124, 'lambda_l1': 0.19043846601251163, 'num_leaves': 68, 'max_bin': 253, 'min_data_in_leaf': 280, 'subsample': 0.8184729517167407, 'subsample_for_bin': 100000, 'verbosity': 0, 'learning_rate': 0.0896686846969526, 'bagging_freq': 1, 'lambda_l2': 0.40225204079998284, 'boosting_type': 'gbdt'}",112,182,25.381048377000297
0.19150510768490658,"{'feature_fraction': 0.8186791922552328, 'lambda_l1': 0.6278800483071488, 'num_leaves': 140, 'max_bin': 254, 'min_data_in_leaf': 160, 'subsample': 0.9757204163299097, 'subsample_for_bin': 60000, 'verbosity': 0, 'learning_rate': 0.08363001334634537, 'bagging_freq': 4, 'lambda_l2': 0.44824972238927147, 'boosting_type': 'gbdt'}",113,119,26.43647464999958
0.1906142802262547,"{'feature_fraction': 0.5515632663849669, 'lambda_l1': 0.09183811441200412, 'num_leaves': 92, 'max_bin': 253, 'min_data_in_leaf': 340, 'subsample': 0.9179488979222783, 'subsample_for_bin': 240000, 'verbosity': 0, 'learning_rate': 0.06290245264479025, 'bagging_freq': 5, 'lambda_l2': 0.32747156038269, 'boosting_type': 'gbdt'}",114,239,28.1576468559997
0.20931538325596633,"{'feature_fraction': 0.7501091235718426, 'lambda_l1': 0.7497646714352455, 'num_leaves': 196, 'max_bin': 253, 'min_data_in_leaf': 250, 'subsample': 1.0, 'subsample_for_bin': 120000, 'verbosity': 0, 'learning_rate': 0.05282408306266646, 'bagging_freq': 1, 'lambda_l2': 0.22299299741821915, 'boosting_type': 'goss'}",115,18,9.079328612000609
0.19073501553525318,"{'feature_fraction': 0.8692594503622527, 'lambda_l1': 0.47280306689781715, 'num_leaves': 76, 'max_bin': 253, 'min_data_in_leaf': 360, 'subsample': 0.7850404294674624, 'subsample_for_bin': 180000, 'verbosity': 0, 'learning_rate': 0.054110328776649064, 'bagging_freq': 6, 'lambda_l2': 0.36680319286868585, 'boosting_type': 'gbdt'}",116,371,43.11470776100032
0.19114104550112543,"{'feature_fraction': 0.6655877653119335, 'lambda_l1': 0.5434077502991773, 'num_leaves': 104, 'max_bin': 253, 'min_data_in_leaf': 300, 'subsample': 0.8590589336310569, 'subsample_for_bin': 140000, 'verbosity': 0, 'learning_rate': 0.07235390141610169, 'bagging_freq': 1, 'lambda_l2': 0.5313385978203445, 'boosting_type': 'gbdt'}",117,209,31.170339836000494
0.1898967943939054,"{'feature_fraction': 0.9179276814476628, 'lambda_l1': 0.2558685918105664, 'num_leaves': 96, 'max_bin': 253, 'min_data_in_leaf': 280, 'subsample': 0.938480363937324, 'subsample_for_bin': 100000, 'verbosity': 0, 'learning_rate': 0.06589947983374321, 'bagging_freq': 2, 'lambda_l2': 0.2595157893484965, 'boosting_type': 'gbdt'}",118,231,36.283641291000094
0.19103202317244394,"{'feature_fraction': 0.9439554505347689, 'lambda_l1': 0.0531882646038673, 'num_leaves': 60, 'max_bin': 253, 'min_data_in_leaf': 320, 'subsample': 0.7663815958941047, 'subsample_for_bin': 80000, 'verbosity': 0, 'learning_rate': 0.06611801320088512, 'bagging_freq': 2, 'lambda_l2': 0.12325763563493056, 'boosting_type': 'gbdt'}",119,259,29.985786166999787
0.22226237851607367,"{'feature_fraction': 0.9046832289378217, 'lambda_l1': 0.40193845549020774, 'num_leaves': 84, 'max_bin': 254, 'min_data_in_leaf': 340, 'subsample': 1.0, 'subsample_for_bin': 20000, 'verbosity': 0, 'learning_rate': 0.17512243026894453, 'bagging_freq': 2, 'lambda_l2': 0.637126165950149, 'boosting_type': 'goss'}",120,5,6.323573632999796
0.1920084994110992,"{'feature_fraction': 0.9672743643377582, 'lambda_l1': 0.1090602803398894, 'num_leaves': 52, 'max_bin': 253, 'min_data_in_leaf': 380, 'subsample': 0.9887031633136032, 'subsample_for_bin': 60000, 'verbosity': 0, 'learning_rate': 0.09763121547187655, 'bagging_freq': 2, 'lambda_l2': 0.021554938067679413, 'boosting_type': 'gbdt'}",121,253,28.763942612000392
0.19173433028386588,"{'feature_fraction': 0.9903352986772844, 'lambda_l1': 0.5037907287720863, 'num_leaves': 180, 'max_bin': 253, 'min_data_in_leaf': 280, 'subsample': 0.8734275416075987, 'subsample_for_bin': 40000, 'verbosity': 0, 'learning_rate': 0.06900303761649866, 'bagging_freq': 3, 'lambda_l2': 0.6707545022732164, 'boosting_type': 'gbdt'}",122,151,36.83826067100017
0.19560875639915043,"{'feature_fraction': 0.9179729165811078, 'lambda_l1': 0.29355336700969326, 'num_leaves': 28, 'max_bin': 253, 'min_data_in_leaf': 400, 'subsample': 0.9575276822852161, 'subsample_for_bin': 100000, 'verbosity': 0, 'learning_rate': 0.19841771664154736, 'bagging_freq': 2, 'lambda_l2': 0.4327715700929215, 'boosting_type': 'gbdt'}",123,129,13.131918215999576
0.19118955822625916,"{'feature_fraction': 0.8564103381729592, 'lambda_l1': 0.9653915589291229, 'num_leaves': 44, 'max_bin': 253, 'min_data_in_leaf': 310, 'subsample': 0.7032986962845351, 'subsample_for_bin': 40000, 'verbosity': 0, 'learning_rate': 0.06172323607736401, 'bagging_freq': 1, 'lambda_l2': 0.2538776078065144, 'boosting_type': 'gbdt'}",124,434,37.22312506900016
0.21469965424531257,"{'feature_fraction': 0.8362848779135805, 'lambda_l1': 0.317772838562582, 'num_leaves': 96, 'max_bin': 253, 'min_data_in_leaf': 330, 'subsample': 1.0, 'subsample_for_bin': 80000, 'verbosity': 0, 'learning_rate': 0.09342755788026401, 'bagging_freq': 3, 'lambda_l2': 0.1972988216798689, 'boosting_type': 'goss'}",125,10,6.97464605299956
0.19060430994348465,"{'feature_fraction': 0.8883503597445169, 'lambda_l1': 0.17446375935508246, 'num_leaves': 72, 'max_bin': 254, 'min_data_in_leaf': 360, 'subsample': 0.6388471790519459, 'subsample_for_bin': 60000, 'verbosity': 0, 'learning_rate': 0.050848293571039316, 'bagging_freq': 2, 'lambda_l2': 0.5096705987748353, 'boosting_type': 'gbdt'}",126,381,42.49151956500009
0.18956645056867671,"{'feature_fraction': 0.9305211093011749, 'lambda_l1': 0.6583471567523482, 'num_leaves': 112, 'max_bin': 253, 'min_data_in_leaf': 430, 'subsample': 0.9449031711962093, 'subsample_for_bin': 80000, 'verbosity': 0, 'learning_rate': 0.055015774547167225, 'bagging_freq': 4, 'lambda_l2': 0.3039168827416973, 'boosting_type': 'gbdt'}",127,310,49.44133261300067
0.1908016780840872,"{'feature_fraction': 0.9636332059932518, 'lambda_l1': 0.9042757795208133, 'num_leaves': 148, 'max_bin': 253, 'min_data_in_leaf': 430, 'subsample': 0.8353727380629001, 'subsample_for_bin': 20000, 'verbosity': 0, 'learning_rate': 0.05541886518628253, 'bagging_freq': 4, 'lambda_l2': 0.5571200881575382, 'boosting_type': 'gbdt'}",128,330,48.65165812499981
0.19405741381273078,"{'feature_fraction': 0.9403514861059066, 'lambda_l1': 0.8005658334758154, 'num_leaves': 136, 'max_bin': 253, 'min_data_in_leaf': 420, 'subsample': 0.8921956162468175, 'subsample_for_bin': 80000, 'verbosity': 0, 'learning_rate': 0.14255111917878405, 'bagging_freq': 5, 'lambda_l2': 0.7672570381116921, 'boosting_type': 'gbdt'}",129,98,23.641741931999604
0.2196810367104174,"{'feature_fraction': 0.8751193868496939, 'lambda_l1': 0.666824886051067, 'num_leaves': 64, 'max_bin': 253, 'min_data_in_leaf': 390, 'subsample': 1.0, 'subsample_for_bin': 60000, 'verbosity': 0, 'learning_rate': 0.0587003344717794, 'bagging_freq': 5, 'lambda_l2': 0.46337522915317714, 'boosting_type': 'goss'}",130,17,7.112465775000601
0.19118726192742386,"{'feature_fraction': 0.7749803729653207, 'lambda_l1': 0.7250534967500376, 'num_leaves': 112, 'max_bin': 253, 'min_data_in_leaf': 450, 'subsample': 0.9468610916949848, 'subsample_for_bin': 40000, 'verbosity': 0, 'learning_rate': 0.08189104656347893, 'bagging_freq': 4, 'lambda_l2': 0.30933437939587727, 'boosting_type': 'gbdt'}",131,202,33.401167165000516
0.18992354087035446,"{'feature_fraction': 0.8040376467331828, 'lambda_l1': 0.7710678868412698, 'num_leaves': 120, 'max_bin': 254, 'min_data_in_leaf': 400, 'subsample': 0.9039301152736838, 'subsample_for_bin': 120000, 'verbosity': 0, 'learning_rate': 0.05012248126217544, 'bagging_freq': 4, 'lambda_l2': 0.33908008357863706, 'boosting_type': 'gbdt'}",132,294,44.766353662000256
0.1938197463373127,"{'feature_fraction': 0.9290220134959396, 'lambda_l1': 0.8312102094447492, 'num_leaves': 20, 'max_bin': 253, 'min_data_in_leaf': 370, 'subsample': 0.9134763558293253, 'subsample_for_bin': 100000, 'verbosity': 0, 'learning_rate': 0.12106555499857655, 'bagging_freq': 6, 'lambda_l2': 0.40998800126137624, 'boosting_type': 'gbdt'}",133,405,22.772806063000644
0.19310294950380547,"{'feature_fraction': 0.7936234689488187, 'lambda_l1': 0.6918119751500068, 'num_leaves': 164, 'max_bin': 253, 'min_data_in_leaf': 430, 'subsample': 0.6009223294569508, 'subsample_for_bin': 20000, 'verbosity': 0, 'learning_rate': 0.07753294402688594, 'bagging_freq': 4, 'lambda_l2': 0.1683605692580804, 'boosting_type': 'gbdt'}",134,240,27.890786167999977
